bill_id,date,customer_name,city,phone_number,product_name,category,quantity,price_per_unit,total_amount
6202,17-08-2022,Joseph Olsen,Lucknow,9.16614E+11,Shampoo,Beauty,9,40,360
2068,09-12-2023,Jeremiah Ellis,Ahmedabad,9.10022E+11,Daal,Grocery,5,130,650
2387,09-06-2022,Tammy White,Jaipur,9.13331E+11,Hair Gel,Cosmetics,1,150,150
2621,02-02-2022,Melissa Romero,Jaipur,9.17762E+11,Wheat,Grocery,1,120,120
4406,23-01-2022,Carla Martin,Ahmedabad,9.13088E+11,Frooti,Cold Drink,5,30,150
8612,21-03-2023,Cynthia Miller,Bangalore,9.19601E+11,Body Lotion,Cosmetics,4,200,800
2040,12-05-2022,Mark Odom,Hyderabad,9.17727E+11,Coca-Cola,Cold Drink,4,40,160
2295,04-05-2023,Kristy Rivera,Pune,9.16352E+11,Shampoo,Beauty,2,40,80
6438,30-11-2023,Dr. Nancy Lee MD,Chennai,9.14641E+11,Perfume,Beauty,2,80,160
5473,15-04-2023,Sally Reyes,Mumbai,9.10495E+11,Daal,Grocery,2,130,260
2303,24-04-2022,Willie Lee,Bangalore,9.16833E+11,Hair Gel,Cosmetics,9,150,1350
2092,27-12-2022,Shawn Hurst,Lucknow,9.13921E+11,Daal,Grocery,9,130,1170
9384,06-12-2023,David Hill,Ahmedabad,9.10722E+11,Coca-Cola,Cold Drink,1,40,40
2833,06-11-2023,Joseph Shields,Mumbai,9.17433E+11,Daal,Grocery,3,130,390
8143,27-02-2022,Mr. Paul Moore,Jaipur,9.17785E+11,Hair Spray,Cosmetics,1,230,230
4565,05-09-2023,Matthew Garcia,Delhi,9.19411E+11,Sprite,Cold Drink,8,30,240
1450,28-08-2022,Virginia Tran,Lucknow,9.14673E+11,Daal,Grocery,8,130,1040
4015,10-09-2023,Steven Bishop,Bangalore,9.15528E+11,Wheat,Grocery,9,120,1080
6606,24-09-2022,Ryan Nelson,Hyderabad,9.16286E+11,Shampoo,Beauty,3,40,120
1406,23-09-2023,Janet Werner,Ahmedabad,9.14381E+11,Sugar,Grocery,9,30,270
1936,14-08-2022,Marcus Hernandez,Lucknow,9.15667E+11,Hair Gel,Cosmetics,4,150,600
3866,28-08-2023,Emily Baldwin,Jaipur,9.17732E+11,Frooti,Cold Drink,9,30,270
9320,11-04-2023,Andrew Irwin,Delhi,9.16381E+11,Mazaa,Cold Drink,4,20,80
5755,04-05-2022,Mackenzie Stone,Bangalore,9.1858E+11,Perfume,Beauty,9,80,720
8633,24-08-2023,Stephanie Peters,Delhi,9.1505E+11,Frooti,Cold Drink,5,30,150
6874,04-08-2022,Jeff Ford,Delhi,9.11735E+11,Shampoo,Beauty,10,40,400
9502,10-07-2022,Jean Wade,Hyderabad,9.13626E+11,Sugar,Grocery,7,30,210
2438,03-01-2022,Lawrence Richardson,Jaipur,9.13247E+11,Frooti,Cold Drink,4,30,120
7541,27-11-2022,Craig Bennett,Ahmedabad,9.18925E+11,Perfume,Beauty,3,80,240
6439,10-08-2022,John Ball,Ahmedabad,9.10509E+11,Body Lotion,Cosmetics,9,200,1800
7628,26-02-2023,Raymond Murphy,Kolkata,9.1985E+11,Pepsi,Cold Drink,7,20,140
8193,24-11-2023,Allison Johnson,Hyderabad,9.12245E+11,Bath Soap,Cosmetics,5,80,400
2968,19-11-2023,Omar Garner,Pune,9.13636E+11,Hair Gel,Cosmetics,5,150,750
3304,28-02-2022,Megan Walker,Jaipur,9.1221E+11,Mazaa,Cold Drink,2,20,40
5011,26-07-2023,Robert Lamb DDS,Hyderabad,9.17643E+11,Frooti,Cold Drink,1,30,30
5096,19-04-2023,Paul Davis,Chennai,9.1315E+11,Rice,Grocery,7,100,700
4790,29-10-2022,Patrick Gray,Hyderabad,9.18436E+11,Hair Spray,Cosmetics,1,230,230
6409,26-12-2023,Sherry Evans PhD,Hyderabad,9.16092E+11,Hair Spray,Cosmetics,3,230,690
4528,15-02-2023,Tanya Hess,Delhi,9.17206E+11,Body Lotion,Cosmetics,10,200,2000
6483,11-01-2022,Bethany Nelson,Chennai,9.12006E+11,Coca-Cola,Cold Drink,6,40,240
1437,17-06-2023,Kimberly Schwartz,Kolkata,9.13667E+11,Body Lotion,Cosmetics,8,200,1600
6911,18-05-2022,Jessica Anderson,Lucknow,9.13369E+11,Lipstick,Beauty,10,40,400
7437,03-10-2023,Kyle Rodriguez,Delhi,9.11691E+11,Hair Gel,Cosmetics,9,150,1350
2662,10-03-2023,Roy Hebert II,Kolkata,9.12216E+11,Mazaa,Cold Drink,3,20,60
6906,26-05-2023,Amber Guerrero DVM,Lucknow,9.19802E+11,Coca-Cola,Cold Drink,4,40,160
2728,01-04-2023,Brandon Singleton,Mumbai,9.18892E+11,Wheat,Grocery,5,120,600
8461,14-02-2023,Katherine Glover,Pune,9.15078E+11,Face Cream,Cosmetics,9,100,900
8668,27-10-2022,Shane Ross,Hyderabad,9.12363E+11,Rice,Grocery,4,100,400
5451,30-10-2022,Candace Martinez,Jaipur,9.12568E+11,Bath Soap,Cosmetics,6,80,480
3865,26-08-2023,Kenneth Stein,Ahmedabad,9.15926E+11,Lipstick,Beauty,1,40,40
2826,07-11-2023,Tina Terry,Pune,9.11867E+11,Coca-Cola,Cold Drink,6,40,240
7636,07-11-2022,Kyle Mcdonald MD,Lucknow,9.19507E+11,Face Cream,Cosmetics,5,100,500
7004,20-05-2022,Rhonda Kerr,Pune,9.11741E+11,Coca-Cola,Cold Drink,3,40,120
6474,13-12-2022,James Odom,Chennai,9.16428E+11,Shampoo,Beauty,6,40,240
2386,27-05-2022,Adam Moreno,Bangalore,9.15269E+11,Shampoo,Beauty,1,40,40
1743,30-05-2023,Gary Donovan,Ahmedabad,9.16379E+11,Frooti,Cold Drink,8,30,240
3552,26-06-2022,Holly Jacobson,Ahmedabad,9.10042E+11,Lipstick,Beauty,1,40,40
8589,09-07-2023,David Ramirez,Chennai,9.17452E+11,Hair Gel,Cosmetics,6,150,900
6525,01-03-2022,Derek Flores,Ahmedabad,9.11563E+11,Bath Soap,Cosmetics,3,80,240
8212,21-08-2022,Samantha Turner,Bangalore,9.16728E+11,Sugar,Grocery,2,30,60
9029,02-08-2022,Diamond Hayden,Mumbai,9.17079E+11,Pepsi,Cold Drink,7,20,140
6166,12-10-2023,Jessica Fuller,Jaipur,9.12779E+11,Bath Soap,Cosmetics,4,80,320
5967,14-04-2022,Logan Herrera,Kolkata,9.16452E+11,Perfume,Beauty,3,80,240
4418,27-12-2023,Cynthia White,Kolkata,9.12621E+11,Daal,Grocery,9,130,1170
7871,24-06-2022,Jennifer Cooper,Hyderabad,9.12244E+11,Shampoo,Beauty,10,40,400
4903,20-02-2022,Barbara Raymond,Pune,9.10321E+11,Perfume,Beauty,9,80,720
4110,15-04-2022,Daniel James,Delhi,9.18672E+11,Pepsi,Cold Drink,1,20,20
9901,13-04-2023,Donald Lopez,Pune,9.11248E+11,Frooti,Cold Drink,1,30,30
8472,14-11-2022,Stephanie Goodwin,Ahmedabad,9.15338E+11,Sugar,Grocery,6,30,180
1775,20-11-2022,Rebekah Murphy,Jaipur,9.17413E+11,Tea,Grocery,5,100,500
4773,08-04-2022,Daniel Rivers,Chennai,9.18231E+11,Perfume,Beauty,6,80,480
9699,19-02-2023,Michael Green,Pune,9.11396E+11,Face Cream,Cosmetics,8,100,800
3268,12-03-2022,Colleen Collins,Pune,9.17961E+11,Perfume,Beauty,1,80,80
2382,12-08-2023,Angie Elliott,Lucknow,9.15928E+11,Sprite,Cold Drink,4,30,120
8610,21-04-2022,Michael Edwards,Chennai,9.1952E+11,Wheat,Grocery,1,120,120
3851,08-07-2022,Tim Smith,Pune,9.15437E+11,Hair Gel,Cosmetics,10,150,1500
5620,26-03-2023,Crystal Freeman,Hyderabad,9.15167E+11,Coca-Cola,Cold Drink,5,40,200
7191,18-05-2023,Leslie Smith,Bangalore,9.19344E+11,Rice,Grocery,9,100,900
2296,03-04-2022,Megan Banks,Delhi,9.15926E+11,Rice,Grocery,9,100,900
9283,13-12-2023,Mr. Ryan Butler,Mumbai,9.15E+11,Bath Soap,Cosmetics,10,80,800
7328,10-02-2023,Amanda Richards,Delhi,9.19554E+11,Frooti,Cold Drink,7,30,210
4663,05-02-2023,Keith Thornton,Mumbai,9.12099E+11,Shampoo,Beauty,3,40,120
9735,31-08-2022,Robert Townsend,Jaipur,9.1627E+11,Hair Spray,Cosmetics,4,230,920
7407,19-03-2023,Brett Taylor,Ahmedabad,9.16249E+11,Face Cream,Cosmetics,6,100,600
6860,27-01-2022,Barbara Leach,Lucknow,9.19003E+11,Mazaa,Cold Drink,7,20,140
6436,11-02-2022,Billy Wise,Pune,9.19486E+11,Face Cream,Cosmetics,6,100,600
6955,25-01-2022,Erin Evans,Jaipur,9.14345E+11,Coca-Cola,Cold Drink,9,40,360
9583,26-01-2022,Valerie Walker MD,Mumbai,9.1071E+11,Shampoo,Beauty,6,40,240
6792,26-12-2022,Ashley Butler,Bangalore,9.1775E+11,Rice,Grocery,1,100,100
6380,01-01-2023,Jessica Jones,Chennai,9.17801E+11,Coca-Cola,Cold Drink,6,40,240
5434,02-07-2023,Rebecca Hernandez,Mumbai,9.14011E+11,Frooti,Cold Drink,3,30,90
3342,30-03-2022,Michael Hays,Hyderabad,9.11792E+11,Pepsi,Cold Drink,6,20,120
9423,11-07-2023,Sean Singh,Ahmedabad,9.14327E+11,Pepsi,Cold Drink,8,20,160
3740,01-09-2023,Sherri Stanley,Delhi,9.12823E+11,Lipstick,Beauty,6,40,240
3821,04-07-2022,Edward Montgomery,Ahmedabad,9.12241E+11,Body Lotion,Cosmetics,9,200,1800
2526,24-12-2022,Nicole Blankenship,Kolkata,9.10323E+11,Daal,Grocery,3,130,390
6313,16-10-2023,Jason Gillespie,Hyderabad,9.12137E+11,Lipstick,Beauty,2,40,80
8613,05-11-2022,Chloe Decker,Pune,9.13498E+11,Wheat,Grocery,3,120,360
1858,10-08-2022,Michael Boyd,Delhi,9.1004E+11,Rice,Grocery,9,100,900
4486,18-11-2022,Nicole Jackson,Mumbai,9.12461E+11,Face Cream,Cosmetics,1,100,100
9167,07-08-2022,Jose Cook,Hyderabad,9.15516E+11,Face Cream,Cosmetics,6,100,600
1890,19-05-2022,Jennifer Oliver,Hyderabad,9.11932E+11,Face Cream,Cosmetics,2,100,200
6082,16-04-2023,Victor Hendrix,Ahmedabad,9.1475E+11,Mazaa,Cold Drink,7,20,140
2556,24-07-2023,Ashley Palmer,Ahmedabad,9.19554E+11,Rice,Grocery,10,100,1000
8757,02-05-2023,Douglas Rhodes,Pune,9.13266E+11,Tea,Grocery,4,100,400
4752,23-09-2022,Stephanie Gordon,Mumbai,9.13389E+11,Pepsi,Cold Drink,9,20,180
8615,20-09-2022,Eric Thompson,Lucknow,9.13277E+11,Lipstick,Beauty,4,40,160
3363,08-03-2023,Paula West,Ahmedabad,9.14423E+11,Bath Soap,Cosmetics,2,80,160
3365,23-08-2023,Amanda Curtis,Delhi,9.1728E+11,Sugar,Grocery,3,30,90
9363,02-07-2023,Christina Hansen,Lucknow,9.14216E+11,Pepsi,Cold Drink,4,20,80
7185,23-11-2022,Ian Palmer,Delhi,9.11919E+11,Shampoo,Beauty,4,40,160
6687,12-08-2022,Lori Jimenez,Mumbai,9.14357E+11,Wheat,Grocery,7,120,840
5532,06-10-2023,Jasmine Bradford,Chennai,9.14495E+11,Mazaa,Cold Drink,6,20,120
4812,07-04-2023,Neil Pollard,Pune,9.19957E+11,Body Lotion,Cosmetics,4,200,800
7554,24-10-2022,Amber Perez,Pune,9.10703E+11,Pepsi,Cold Drink,1,20,20
6847,10-03-2022,James Clark,Hyderabad,9.18224E+11,Bath Soap,Cosmetics,7,80,560
7821,17-05-2022,Jennifer Williams,Hyderabad,9.10767E+11,Sprite,Cold Drink,8,30,240
9647,19-06-2023,Sierra Walker DVM,Mumbai,9.19006E+11,Wheat,Grocery,2,120,240
1430,15-07-2022,Christina Skinner,Chennai,9.15216E+11,Shampoo,Beauty,5,40,200
5777,16-12-2022,Ronald Stevenson,Jaipur,9.13172E+11,Tea,Grocery,3,100,300
8768,02-12-2023,Lauren Patton,Lucknow,9.13206E+11,Daal,Grocery,6,130,780
4996,20-07-2022,Thomas Chen,Chennai,9.14884E+11,Sugar,Grocery,7,30,210
8720,21-05-2023,Franklin Leonard,Delhi,9.1821E+11,Daal,Grocery,8,130,1040
1857,26-08-2023,Rita Davis,Chennai,9.12135E+11,Daal,Grocery,10,130,1300
7776,22-12-2022,Matthew Mann,Delhi,9.15733E+11,Frooti,Cold Drink,5,30,150
5909,10-10-2022,Charles Vang,Pune,9.18739E+11,Perfume,Beauty,4,80,320
2483,28-05-2023,Paul Castro,Bangalore,9.11459E+11,Shampoo,Beauty,8,40,320
5106,14-01-2023,Karen Fields,Lucknow,9.11169E+11,Hair Spray,Cosmetics,7,230,1610
2621,09-08-2023,Manuel Garrett,Kolkata,9.13712E+11,Lipstick,Beauty,7,40,280
6143,18-11-2022,Miguel Mcclain,Lucknow,9.17279E+11,Frooti,Cold Drink,8,30,240
2515,31-03-2023,Joan Schaefer,Jaipur,9.14583E+11,Bath Soap,Cosmetics,8,80,640
4214,13-03-2022,Ana Perez,Kolkata,9.18296E+11,Coca-Cola,Cold Drink,7,40,280
4394,21-01-2022,Sierra Hampton,Kolkata,9.19347E+11,Tea,Grocery,10,100,1000
4706,14-12-2023,Robert Jensen,Hyderabad,9.10627E+11,Tea,Grocery,7,100,700
9313,12-11-2022,Gloria Boyle,Lucknow,9.14072E+11,Hair Gel,Cosmetics,4,150,600
2996,09-12-2022,Kyle Pace,Bangalore,9.10799E+11,Coca-Cola,Cold Drink,2,40,80
6728,06-03-2022,Linda Ortiz,Lucknow,9.15261E+11,Bath Soap,Cosmetics,4,80,320
3235,01-04-2022,Michael Atkinson,Delhi,9.11316E+11,Perfume,Beauty,3,80,240
7739,14-08-2023,Lacey Brown,Bangalore,9.122E+11,Shampoo,Beauty,1,40,40
5492,10-08-2022,David Harris,Delhi,9.10515E+11,Face Cream,Cosmetics,9,100,900
6393,23-01-2022,Samuel Bradley,Hyderabad,9.153E+11,Coca-Cola,Cold Drink,4,40,160
3691,23-10-2022,Mary Harris,Mumbai,9.14454E+11,Bath Soap,Cosmetics,3,80,240
1410,25-01-2022,Phyllis Mullins,Kolkata,9.18957E+11,Perfume,Beauty,9,80,720
1842,02-05-2023,Joseph Jones,Lucknow,9.10262E+11,Shampoo,Beauty,2,40,80
3789,07-07-2023,Hannah Hancock,Mumbai,9.16231E+11,Face Cream,Cosmetics,9,100,900
3949,01-08-2022,Cameron Douglas,Pune,9.10384E+11,Bath Soap,Cosmetics,6,80,480
7566,04-03-2023,Ronald Barnes,Mumbai,9.10343E+11,Shampoo,Beauty,2,40,80
8180,21-09-2022,Desiree Walsh,Bangalore,9.13783E+11,Lipstick,Beauty,4,40,160
3179,23-04-2022,Sarah Jones,Kolkata,9.10091E+11,Coca-Cola,Cold Drink,4,40,160
9319,09-10-2022,Anna Sanchez,Ahmedabad,9.13237E+11,Face Cream,Cosmetics,9,100,900
8872,10-08-2023,Glen Nunez,Pune,9.16028E+11,Frooti,Cold Drink,5,30,150
5465,22-02-2022,Elizabeth Lynch,Pune,9.10866E+11,Shampoo,Beauty,3,40,120
7993,02-08-2023,Ryan Vazquez,Mumbai,9.13847E+11,Rice,Grocery,3,100,300
6976,20-05-2022,Sandra Wade,Pune,9.15682E+11,Hair Spray,Cosmetics,10,230,2300
2759,12-07-2022,Brian Scott,Bangalore,9.10234E+11,Daal,Grocery,2,130,260
3415,08-03-2023,Jennifer Rivera,Lucknow,9.10331E+11,Mazaa,Cold Drink,5,20,100
3860,28-08-2022,Andrew Frost,Hyderabad,9.13466E+11,Hair Spray,Cosmetics,10,230,2300
6142,18-05-2023,Sara Stevens,Lucknow,9.13872E+11,Sugar,Grocery,8,30,240
1762,12-08-2022,Taylor Juarez,Lucknow,9.14853E+11,Body Lotion,Cosmetics,3,200,600
9047,13-12-2023,Jessica Rivera,Kolkata,9.10476E+11,Sprite,Cold Drink,7,30,210
1441,23-01-2022,Ms. Stephanie Knight,Lucknow,9.1384E+11,Lipstick,Beauty,8,40,320
5334,18-03-2023,Dustin Hunt,Chennai,9.12685E+11,Tea,Grocery,10,100,1000
7980,17-09-2023,Angela Fisher,Chennai,9.17934E+11,Tea,Grocery,1,100,100
2669,12-06-2022,Monica Rogers,Lucknow,9.1984E+11,Tea,Grocery,4,100,400
8902,14-05-2023,Dale Sanchez,Delhi,9.17816E+11,Coca-Cola,Cold Drink,1,40,40
8583,19-01-2022,Francis Horne,Chennai,9.1573E+11,Shampoo,Beauty,1,40,40
1345,28-10-2023,Richard Brown PhD,Chennai,9.15889E+11,Coca-Cola,Cold Drink,10,40,400
9451,16-05-2023,Kelly Jordan,Hyderabad,9.12412E+11,Mazaa,Cold Drink,5,20,100
8529,02-12-2023,Melissa Miller,Chennai,9.15703E+11,Tea,Grocery,6,100,600
1211,25-08-2023,Stephanie Baker,Lucknow,9.18014E+11,Bath Soap,Cosmetics,8,80,640
2623,05-05-2022,Todd Guerrero,Jaipur,9.10547E+11,Daal,Grocery,6,130,780
7837,31-08-2022,Benjamin Guerra,Chennai,9.19583E+11,Pepsi,Cold Drink,10,20,200
5973,20-01-2022,Kari Thomas,Bangalore,9.12353E+11,Perfume,Beauty,5,80,400
2072,27-10-2022,Dawn Wall,Ahmedabad,9.15754E+11,Rice,Grocery,1,100,100
5428,13-03-2023,Monica Terry,Delhi,9.13865E+11,Hair Spray,Cosmetics,6,230,1380
7718,08-04-2023,Nancy Hill,Ahmedabad,9.10569E+11,Tea,Grocery,1,100,100
3562,09-11-2022,Emily Wilson,Pune,9.18333E+11,Hair Gel,Cosmetics,10,150,1500
1961,01-09-2022,Travis Hill,Delhi,9.12059E+11,Face Cream,Cosmetics,10,100,1000
9805,27-04-2023,Valerie Smith,Lucknow,9.1396E+11,Body Lotion,Cosmetics,4,200,800
1305,22-06-2022,Judith Gardner,Hyderabad,9.1436E+11,Face Cream,Cosmetics,10,100,1000
1485,08-04-2023,Michael Schmidt,Chennai,9.17012E+11,Mazaa,Cold Drink,9,20,180
5622,09-08-2022,Rachel Nichols,Pune,9.14774E+11,Pepsi,Cold Drink,10,20,200
4700,13-08-2022,Mary Edwards,Hyderabad,9.1592E+11,Tea,Grocery,10,100,1000
4539,28-11-2023,Ronald Smith,Lucknow,9.13514E+11,Tea,Grocery,1,100,100
6447,18-08-2023,Jennifer Vaughn MD,Kolkata,9.14861E+11,Wheat,Grocery,8,120,960
2061,26-01-2023,David Morgan,Hyderabad,9.17529E+11,Perfume,Beauty,10,80,800
8335,17-05-2023,Shawn Hamilton,Chennai,9.1852E+11,Rice,Grocery,1,100,100
9984,16-05-2023,Deborah Knight,Jaipur,9.13192E+11,Hair Gel,Cosmetics,3,150,450
4279,11-03-2022,Louis Hart,Mumbai,9.17985E+11,Wheat,Grocery,5,120,600
5012,04-06-2022,Daisy Jones,Hyderabad,9.17325E+11,Body Lotion,Cosmetics,5,200,1000
5343,27-08-2023,Michael Stokes,Delhi,9.16765E+11,Body Lotion,Cosmetics,5,200,1000
1355,13-08-2022,Rachel Bishop,Lucknow,9.16874E+11,Tea,Grocery,5,100,500
5813,12-09-2022,Beverly Swanson,Ahmedabad,9.17752E+11,Lipstick,Beauty,4,40,160
7101,31-05-2023,James Thomas,Pune,9.1567E+11,Perfume,Beauty,10,80,800
6203,15-09-2022,Misty Cummings,Chennai,9.19775E+11,Rice,Grocery,3,100,300
6774,14-08-2022,Carla Sanchez,Chennai,9.14844E+11,Face Cream,Cosmetics,4,100,400
7323,24-12-2022,Charles Lynch,Bangalore,9.11886E+11,Perfume,Beauty,8,80,640
2429,13-02-2023,Philip Carter,Ahmedabad,9.10745E+11,Mazaa,Cold Drink,6,20,120
4809,15-01-2022,Alexander Luna,Delhi,9.18587E+11,Shampoo,Beauty,6,40,240
5783,21-10-2023,Stephanie Cain,Kolkata,9.13656E+11,Body Lotion,Cosmetics,4,200,800
3128,27-09-2023,Chase Lee,Kolkata,9.14212E+11,Sprite,Cold Drink,6,30,180
8039,23-02-2023,Joshua Parks,Ahmedabad,9.12559E+11,Sprite,Cold Drink,1,30,30
3879,19-12-2022,Bryan Carroll,Lucknow,9.12555E+11,Mazaa,Cold Drink,8,20,160
6022,03-09-2023,Tony Cox,Delhi,9.18985E+11,Daal,Grocery,9,130,1170
9807,22-05-2023,Joyce Washington,Lucknow,9.13829E+11,Sprite,Cold Drink,10,30,300
1995,28-08-2023,Joshua Stanley,Jaipur,9.13694E+11,Perfume,Beauty,8,80,640
2016,22-09-2022,Daniel Harris,Lucknow,9.19147E+11,Body Lotion,Cosmetics,10,200,2000
9934,20-11-2022,Gary Murphy,Mumbai,9.10502E+11,Lipstick,Beauty,5,40,200
2652,22-03-2022,Jamie Williams,Jaipur,9.19614E+11,Bath Soap,Cosmetics,3,80,240
3785,25-08-2022,Sheila Kaufman,Chennai,9.17766E+11,Rice,Grocery,9,100,900
4596,26-05-2022,Kevin Reeves,Lucknow,9.10754E+11,Bath Soap,Cosmetics,3,80,240
4915,11-12-2022,Lori Flowers,Ahmedabad,9.17004E+11,Pepsi,Cold Drink,8,20,160
6235,05-03-2023,Jeremiah Rodriguez,Bangalore,9.15179E+11,Rice,Grocery,4,100,400
4716,02-01-2023,Peter Nelson,Delhi,9.11274E+11,Mazaa,Cold Drink,8,20,160
3379,15-03-2022,Kathleen Lutz,Ahmedabad,9.14027E+11,Coca-Cola,Cold Drink,3,40,120
5997,24-05-2023,Gloria Wilkerson,Lucknow,9.11727E+11,Hair Gel,Cosmetics,7,150,1050
4793,28-02-2022,Nicholas Arellano,Lucknow,9.14439E+11,Lipstick,Beauty,4,40,160
1080,01-04-2022,Chelsea Berry,Ahmedabad,9.12069E+11,Face Cream,Cosmetics,2,100,200
9947,13-09-2022,Elizabeth Avila,Jaipur,9.15295E+11,Shampoo,Beauty,3,40,120
3874,28-03-2022,April Barnes,Lucknow,9.14579E+11,Bath Soap,Cosmetics,10,80,800
9152,16-04-2022,Shannon Oneal,Mumbai,9.162E+11,Frooti,Cold Drink,8,30,240
4156,09-11-2022,Paul Nelson,Chennai,9.13628E+11,Daal,Grocery,2,130,260
6315,07-08-2023,Mary Greer,Hyderabad,9.14339E+11,Body Lotion,Cosmetics,2,200,400
2913,05-05-2023,Erika Riggs,Delhi,9.12426E+11,Lipstick,Beauty,9,40,360
7029,18-12-2023,John Solis,Bangalore,9.15076E+11,Coca-Cola,Cold Drink,7,40,280
2758,16-06-2023,Tracy Smith,Delhi,9.11996E+11,Coca-Cola,Cold Drink,2,40,80
7539,05-09-2023,Taylor Anderson,Lucknow,9.16897E+11,Daal,Grocery,10,130,1300
8586,28-06-2023,Scott Coffey,Mumbai,9.12039E+11,Tea,Grocery,5,100,500
1867,16-10-2022,Andrew Smith,Chennai,9.1513E+11,Frooti,Cold Drink,2,30,60
2647,25-03-2022,Steven Ford,Ahmedabad,9.10529E+11,Perfume,Beauty,7,80,560
5870,30-07-2022,Heather Kelly,Jaipur,9.10367E+11,Shampoo,Beauty,1,40,40
8199,08-10-2023,Mary Blanchard,Hyderabad,9.12926E+11,Coca-Cola,Cold Drink,2,40,80
6258,20-10-2022,Cody Duffy,Jaipur,9.13686E+11,Perfume,Beauty,1,80,80
5026,13-09-2023,Jasmine Cannon,Chennai,9.14907E+11,Body Lotion,Cosmetics,10,200,2000
6309,24-07-2022,Kayla Green,Bangalore,9.17211E+11,Sugar,Grocery,8,30,240
7308,19-12-2023,Jeffrey Little,Kolkata,9.10888E+11,Frooti,Cold Drink,7,30,210
1623,18-05-2022,Mrs. Michelle Tyler PhD,Bangalore,9.15429E+11,Coca-Cola,Cold Drink,9,40,360
7302,03-01-2023,Meredith Mcdonald,Jaipur,9.14902E+11,Face Cream,Cosmetics,3,100,300
2085,12-04-2022,Bradley Garner,Lucknow,9.17435E+11,Coca-Cola,Cold Drink,8,40,320
8469,17-10-2022,Julie Petersen,Jaipur,9.16492E+11,Shampoo,Beauty,5,40,200
8473,11-04-2022,Joseph Hayes,Pune,9.15975E+11,Tea,Grocery,6,100,600
9400,11-01-2023,Kerry Miller,Ahmedabad,9.18672E+11,Sprite,Cold Drink,4,30,120
7260,22-06-2023,Kelsey Schmidt,Mumbai,9.17918E+11,Wheat,Grocery,8,120,960
1396,03-01-2022,Edward Fisher,Bangalore,9.14302E+11,Wheat,Grocery,4,120,480
3643,07-12-2023,Amy Green,Bangalore,9.18414E+11,Lipstick,Beauty,3,40,120
7749,19-07-2023,Donald Michael,Delhi,9.12028E+11,Shampoo,Beauty,10,40,400
7622,02-12-2022,Ashley Gray,Hyderabad,9.10605E+11,Rice,Grocery,6,100,600
3606,17-04-2022,Mr. Christopher Bradford Jr.,Ahmedabad,9.14003E+11,Hair Spray,Cosmetics,10,230,2300
3730,30-08-2023,Ashley Soto,Bangalore,9.124E+11,Face Cream,Cosmetics,4,100,400
3839,11-02-2023,James Parker,Kolkata,9.16926E+11,Perfume,Beauty,4,80,320
4716,25-12-2023,Deanna Clarke,Hyderabad,9.13728E+11,Coca-Cola,Cold Drink,1,40,40
4356,26-08-2022,Heather Spencer,Ahmedabad,9.12618E+11,Frooti,Cold Drink,8,30,240
3470,05-06-2023,Scott Bowman,Delhi,9.10666E+11,Mazaa,Cold Drink,6,20,120
3158,02-07-2022,Charles Orr,Kolkata,9.17274E+11,Mazaa,Cold Drink,1,20,20
5836,11-02-2023,Cassandra Orr,Delhi,9.19589E+11,Wheat,Grocery,4,120,480
1091,15-06-2023,Linda Price,Delhi,9.15322E+11,Hair Spray,Cosmetics,4,230,920
7632,21-10-2023,Christopher Gonzales,Delhi,9.10986E+11,Wheat,Grocery,6,120,720
5734,03-01-2022,Robert Mcdaniel,Kolkata,9.11556E+11,Wheat,Grocery,9,120,1080
2601,05-02-2023,Paula Anderson,Pune,9.12846E+11,Mazaa,Cold Drink,10,20,200
1558,19-02-2023,Tyler Carter,Pune,9.15791E+11,Coca-Cola,Cold Drink,10,40,400
6381,19-04-2023,Samantha Roy,Ahmedabad,9.19188E+11,Pepsi,Cold Drink,5,20,100
1476,18-10-2022,John Jones,Lucknow,9.10797E+11,Sugar,Grocery,8,30,240
2288,16-06-2022,Jacob Robertson,Lucknow,9.13936E+11,Wheat,Grocery,1,120,120
6786,31-03-2023,Angela Wilkerson,Mumbai,9.15006E+11,Perfume,Beauty,1,80,80
6851,30-07-2022,Katherine Jordan,Bangalore,9.16924E+11,Daal,Grocery,3,130,390
5821,09-04-2022,Jordan Wilson,Jaipur,9.13103E+11,Face Cream,Cosmetics,6,100,600
7425,19-09-2023,Laura Martin DVM,Delhi,9.10315E+11,Face Cream,Cosmetics,1,100,100
3164,07-06-2022,Melissa Miller,Bangalore,9.19982E+11,Rice,Grocery,10,100,1000
8645,23-04-2022,Jessica Mendoza,Delhi,9.16911E+11,Sprite,Cold Drink,7,30,210
8096,23-06-2022,Elizabeth Hernandez,Chennai,9.17139E+11,Sugar,Grocery,7,30,210
2288,18-05-2022,Michelle Jackson,Mumbai,9.14224E+11,Hair Gel,Cosmetics,10,150,1500
8966,01-04-2023,Alyssa Chavez,Jaipur,9.15272E+11,Sugar,Grocery,3,30,90
2371,09-02-2022,Rebecca Reese,Kolkata,9.11608E+11,Hair Gel,Cosmetics,7,150,1050
8697,30-09-2022,Michele Ward,Ahmedabad,9.11167E+11,Coca-Cola,Cold Drink,5,40,200
8584,15-10-2022,Theresa Harrell,Mumbai,9.11058E+11,Perfume,Beauty,8,80,640
1567,16-12-2023,Terry Moreno,Ahmedabad,9.14136E+11,Shampoo,Beauty,7,40,280
